,0
22050,0
22051,1
22052,0
22053,0
22054,0
22055,0
22056,0
22057,1
22058,1
22059,1
22060,1
22061,1
22062,0
22063,0
22064,1
22065,1
22066,1
22067,0
22068,0
22069,0
22070,1
22071,1
22072,0
22073,1
22074,0
22075,1
22076,1
22077,0
22078,0
22079,0
22080,1
22081,0
22082,1
22083,1
22084,0
22085,0
22086,1
22087,0
22088,0
22089,0
22090,1
22091,1
22092,0
22093,1
22094,0
22095,0
22096,0
22097,1
22098,0
22099,0
22100,0
22101,0
22102,1
22103,1
22104,1
22105,1
22106,1
22107,1
22108,1
22109,0
22110,0
22111,0
22112,1
22113,0
22114,1
22115,0
22116,1
22117,0
22118,1
22119,0
22120,0
22121,0
22122,0
22123,1
22124,1
22125,1
22126,0
22127,1
22128,1
22129,0
22130,1
22131,0
22132,1
22133,0
22134,0
22135,1
22136,1
22137,1
22138,0
22139,1
22140,1
22141,1
22142,0
22143,1
22144,1
22145,1
22146,0
22147,1
22148,1
22149,1
22150,0
22151,0
22152,0
22153,1
22154,0
22155,1
22156,1
22157,1
22158,0
22159,1
22160,1
22161,1
22162,0
22163,1
22164,0
22165,1
22166,0
22167,1
22168,0
22169,1
22170,0
22171,1
22172,1
22173,0
22174,1
22175,0
22176,0
22177,0
22178,0
22179,0
22180,0
22181,1
22182,0
22183,1
22184,1
22185,0
22186,0
22187,0
22188,0
22189,1
22190,1
22191,1
22192,0
22193,1
22194,0
22195,0
22196,0
22197,1
22198,0
22199,1
22200,0
22201,0
22202,0
22203,0
22204,0
22205,1
22206,1
22207,1
22208,0
22209,0
22210,0
22211,1
22212,0
22213,0
22214,0
22215,0
22216,1
22217,0
22218,0
22219,0
22220,1
22221,0
22222,0
22223,1
22224,0
22225,1
22226,0
22227,0
22228,0
22229,1
22230,1
22231,0
22232,0
22233,0
22234,0
22235,0
22236,0
22237,1
22238,0
22239,1
22240,1
22241,1
22242,1
22243,0
22244,1
22245,1
22246,1
22247,1
22248,0
22249,0
22250,1
22251,1
22252,1
22253,1
22254,1
22255,1
22256,1
22257,1
22258,1
22259,1
22260,1
22261,1
22262,1
22263,1
22264,0
22265,1
22266,0
22267,1
22268,0
22269,1
22270,0
22271,1
22272,0
22273,1
22274,1
22275,1
22276,0
22277,1
22278,1
22279,1
22280,0
22281,0
22282,1
22283,0
22284,0
22285,1
22286,0
22287,1
22288,1
22289,1
22290,0
22291,0
22292,1
22293,1
22294,1
22295,0
22296,1
22297,1
22298,1
22299,1
22300,1
22301,1
22302,1
22303,0
22304,1
22305,1
22306,1
22307,1
22308,1
22309,1
22310,1
22311,1
22312,0
22313,1
22314,1
22315,1
22316,1
22317,1
22318,1
22319,1
22320,1
22321,0
22322,1
22323,0
22324,1
22325,0
22326,1
22327,1
22328,1
22329,1
22330,1
22331,1
22332,1
22333,1
22334,1
22335,1
22336,1
22337,1
22338,1
22339,1
22340,1
22341,0
22342,1
22343,1
22344,1
22345,1
22346,0
22347,1
22348,1
22349,1
22350,1
22351,0
22352,0
22353,1
22354,1
22355,1
22356,1
22357,1
22358,1
22359,0
22360,0
22361,0
22362,1
22363,0
22364,0
22365,0
22366,0
22367,1
22368,0
22369,0
22370,0
22371,0
22372,1
22373,1
22374,1
22375,1
22376,1
22377,1
22378,1
22379,0
22380,0
22381,0
22382,0
22383,0
22384,0
22385,1
22386,0
22387,1
22388,1
22389,0
22390,1
22391,1
22392,1
22393,1
22394,0
22395,1
22396,0
22397,1
22398,0
22399,0
22400,0
22401,0
22402,0
22403,0
22404,0
22405,0
22406,0
22407,0
22408,1
22409,0
22410,0
22411,0
22412,0
22413,0
22414,0
22415,0
22416,0
22417,1
22418,0
22419,0
22420,1
22421,1
22422,1
22423,1
22424,0
22425,0
22426,0
22427,1
22428,0
22429,1
22430,0
22431,1
22432,0
22433,1
22434,1
22435,1
22436,0
22437,0
22438,1
22439,0
22440,1
22441,0
22442,0
22443,0
22444,1
22445,1
22446,1
22447,1
22448,1
22449,0
22450,1
22451,0
22452,0
22453,0
22454,1
22455,0
22456,0
22457,0
22458,1
22459,1
22460,1
22461,0
22462,1
22463,0
22464,1
22465,1
22466,0
22467,0
22468,0
22469,1
22470,0
22471,0
22472,1
22473,1
22474,1
22475,0
22476,0
22477,0
22478,0
22479,0
22480,0
22481,0
22482,0
22483,0
22484,1
22485,0
22486,1
22487,1
22488,0
22489,0
22490,0
22491,0
22492,0
22493,0
22494,1
22495,0
22496,0
22497,0
22498,1
22499,0
22500,0
22501,1
22502,0
22503,0
22504,0
22505,1
22506,0
22507,0
22508,0
22509,1
22510,0
22511,1
22512,1
22513,1
22514,1
22515,1
22516,1
22517,1
22518,1
22519,1
22520,1
22521,0
22522,1
22523,0
22524,1
22525,1
22526,1
22527,1
22528,0
22529,0
22530,1
22531,1
22532,1
22533,1
22534,0
22535,1
22536,1
22537,0
22538,0
22539,1
22540,1
22541,1
22542,0
22543,1
22544,0
22545,1
22546,0
22547,1
22548,1
22549,1
22550,1
22551,0
22552,1
22553,1
22554,0
22555,0
22556,0
22557,0
22558,1
22559,0
22560,1
22561,1
22562,0
22563,1
22564,1
22565,0
22566,1
22567,0
22568,0
22569,0
22570,0
22571,0
22572,0
22573,0
22574,0
22575,0
22576,1
22577,0
22578,0
22579,1
22580,0
22581,0
22582,1
22583,1
22584,1
22585,1
22586,1
22587,0
22588,1
22589,1
22590,1
22591,0
22592,0
22593,0
22594,0
22595,0
22596,0
22597,0
22598,1
22599,1
22600,0
22601,0
22602,1
22603,0
22604,1
22605,0
22606,0
22607,0
22608,1
22609,1
22610,0
22611,1
22612,0
22613,0
22614,1
22615,1
22616,0
22617,1
22618,0
22619,1
22620,1
22621,1
22622,1
22623,1
22624,0
22625,1
22626,1
22627,0
22628,1
22629,0
22630,1
22631,0
22632,0
22633,0
22634,0
22635,0
22636,0
22637,0
22638,1
22639,1
22640,1
22641,1
22642,0
22643,0
22644,0
22645,0
22646,0
22647,0
22648,0
22649,0
22650,0
22651,0
22652,1
22653,1
22654,0
22655,1
22656,0
22657,0
22658,0
22659,1
22660,0
22661,1
22662,1
22663,0
22664,0
22665,0
22666,0
22667,0
22668,1
22669,1
22670,1
22671,1
22672,1
22673,0
22674,0
22675,1
22676,0
22677,1
22678,0
22679,0
22680,1
22681,0
22682,1
22683,1
22684,1
22685,1
22686,1
22687,0
22688,0
22689,1
22690,1
22691,1
22692,1
22693,0
22694,0
22695,1
22696,0
22697,0
22698,1
22699,1
22700,0
22701,0
22702,0
22703,1
22704,1
22705,1
22706,1
22707,1
22708,0
22709,1
22710,0
22711,1
22712,1
22713,1
22714,1
22715,1
22716,1
22717,1
22718,0
22719,1
22720,1
22721,1
22722,1
22723,1
22724,0
22725,1
22726,1
22727,1
22728,1
22729,1
22730,1
22731,1
22732,1
22733,0
22734,1
22735,1
22736,0
22737,0
22738,0
22739,1
22740,0
22741,0
22742,0
22743,0
22744,1
22745,1
22746,1
22747,1
22748,1
22749,1
22750,1
22751,1
22752,0
22753,0
22754,0
22755,0
22756,0
22757,0
22758,1
22759,0
22760,1
22761,1
22762,0
22763,1
22764,0
22765,1
22766,0
22767,1
22768,1
22769,0
22770,1
22771,0
22772,0
22773,1
22774,0
22775,0
22776,1
22777,0
22778,0
22779,0
22780,1
22781,1
22782,0
22783,0
22784,1
22785,1
22786,1
22787,0
22788,0
22789,0
22790,0
22791,1
22792,1
22793,0
22794,0
22795,0
22796,1
22797,0
22798,1
22799,0
22800,0
22801,0
22802,0
22803,0
22804,0
22805,0
22806,0
22807,0
22808,0
22809,1
22810,1
22811,0
22812,0
22813,0
22814,1
22815,0
22816,0
22817,0
22818,1
22819,0
22820,0
22821,1
22822,0
22823,0
22824,1
22825,1
22826,0
22827,0
22828,0
22829,0
22830,0
22831,0
22832,0
22833,0
22834,0
22835,0
22836,0
22837,0
22838,0
22839,0
22840,1
22841,1
22842,1
22843,0
22844,0
22845,0
22846,1
22847,1
22848,0
22849,1
22850,1
22851,1
22852,1
22853,1
22854,1
22855,1
22856,1
22857,1
22858,1
22859,0
22860,1
22861,0
22862,1
22863,1
22864,0
22865,1
22866,0
22867,0
22868,0
22869,0
22870,0
22871,1
22872,1
22873,1
22874,0
22875,0
22876,0
22877,1
22878,1
22879,0
22880,0
22881,0
22882,1
22883,0
22884,1
22885,1
22886,1
22887,1
22888,0
22889,1
22890,0
22891,1
22892,0
22893,1
22894,1
22895,0
22896,1
22897,1
22898,0
22899,1
22900,1
22901,1
22902,1
22903,0
22904,0
22905,0
22906,1
22907,0
22908,1
22909,1
22910,0
22911,0
22912,1
22913,1
22914,1
22915,0
22916,1
22917,0
22918,1
22919,1
22920,1
22921,1
22922,1
22923,0
22924,0
22925,0
22926,1
22927,0
22928,0
22929,1
22930,0
22931,0
22932,0
22933,0
22934,1
22935,0
22936,0
22937,1
22938,1
22939,0
22940,1
22941,1
22942,1
22943,0
22944,1
22945,1
22946,1
22947,1
22948,1
22949,0
22950,0
22951,1
22952,0
22953,0
22954,1
22955,0
22956,0
22957,0
22958,1
22959,1
22960,0
22961,0
22962,0
22963,0
22964,1
22965,0
22966,1
22967,0
22968,0
22969,1
22970,1
22971,1
22972,0
22973,1
22974,1
22975,1
22976,1
22977,0
22978,1
22979,1
22980,1
22981,1
22982,1
22983,0
22984,1
22985,0
22986,1
22987,1
22988,1
22989,1
22990,1
22991,1
22992,0
22993,1
22994,1
22995,1
22996,1
22997,1
22998,1
22999,1
23000,1
23001,1
23002,0
23003,1
23004,0
23005,1
23006,1
23007,0
23008,1
23009,1
23010,0
23011,1
23012,1
23013,1
23014,1
23015,1
23016,1
23017,1
23018,1
23019,1
23020,1
23021,1
23022,1
23023,0
23024,1
23025,1
23026,1
23027,1
23028,1
23029,0
23030,1
23031,1
23032,1
23033,1
23034,1
23035,0
23036,1
23037,1
23038,1
23039,1
23040,1
23041,0
23042,1
23043,0
23044,0
23045,1
23046,0
23047,1
23048,0
23049,1
23050,1
23051,1
23052,1
23053,1
23054,1
23055,1
23056,1
23057,0
23058,1
23059,1
23060,0
23061,1
23062,0
23063,0
23064,0
23065,1
23066,1
23067,1
23068,0
23069,0
23070,1
23071,1
23072,1
23073,0
23074,1
23075,0
23076,1
23077,0
23078,1
23079,0
23080,1
23081,0
23082,1
23083,1
23084,1
23085,1
23086,0
23087,0
23088,1
23089,0
23090,0
23091,1
23092,0
23093,0
23094,1
23095,0
23096,1
23097,1
23098,1
23099,1
23100,1
23101,0
23102,1
23103,1
23104,0
23105,0
23106,0
23107,0
23108,0
23109,0
23110,0
23111,0
23112,0
23113,0
23114,0
23115,0
23116,0
23117,0
23118,0
23119,0
23120,0
23121,1
23122,0
23123,0
23124,0
23125,0
23126,0
23127,0
23128,1
23129,0
23130,0
23131,1
23132,1
23133,1
23134,1
23135,0
23136,0
23137,0
23138,1
23139,1
23140,0
23141,0
23142,1
23143,0
23144,0
23145,0
23146,1
23147,0
23148,0
23149,0
23150,1
23151,0
23152,0
23153,0
23154,1
23155,0
23156,1
23157,1
23158,0
23159,1
23160,1
23161,0
23162,1
23163,0
23164,1
23165,0
23166,0
23167,0
23168,0
23169,1
23170,1
23171,0
23172,0
23173,0
23174,1
23175,1
23176,0
23177,1
23178,0
23179,0
23180,0
23181,0
23182,1
23183,0
23184,1
23185,1
23186,0
23187,0
23188,0
23189,0
23190,0
23191,1
23192,1
23193,1
23194,0
23195,1
23196,1
23197,0
23198,0
23199,1
23200,0
23201,1
23202,0
23203,0
23204,1
23205,1
23206,1
23207,1
23208,1
23209,1
23210,0
23211,1
23212,0
23213,1
23214,1
23215,0
23216,1
23217,0
23218,1
23219,0
23220,0
23221,1
23222,1
23223,1
23224,1
23225,1
23226,1
23227,1
23228,0
23229,0
23230,0
23231,0
23232,1
23233,0
23234,0
23235,0
23236,0
23237,0
23238,0
23239,1
23240,0
23241,0
23242,0
23243,1
23244,1
23245,0
23246,1
23247,1
23248,0
23249,1
23250,0
23251,0
23252,1
23253,0
23254,1
23255,1
23256,1
23257,1
23258,1
23259,0
23260,1
23261,1
23262,1
23263,1
23264,1
23265,1
23266,1
23267,1
23268,1
23269,0
23270,1
23271,0
23272,1
23273,1
23274,1
23275,1
23276,1
23277,1
23278,1
23279,0
23280,0
23281,1
23282,0
23283,1
23284,1
23285,1
23286,1
23287,1
23288,1
23289,0
23290,0
23291,1
23292,1
23293,1
23294,1
23295,0
23296,1
23297,1
23298,0
23299,1
23300,0
23301,1
23302,0
23303,1
23304,0
23305,0
23306,0
23307,0
23308,0
23309,0
23310,1
23311,1
23312,0
23313,1
23314,1
23315,0
23316,0
23317,0
23318,0
23319,0
23320,0
23321,1
23322,0
23323,1
23324,1
23325,0
23326,0
23327,1
23328,1
23329,1
23330,0
23331,0
23332,1
23333,1
23334,1
23335,1
23336,0
23337,0
23338,0
23339,1
23340,0
23341,0
23342,1
23343,0
23344,0
23345,1
23346,0
23347,0
23348,1
23349,0
23350,1
23351,1
23352,0
23353,0
23354,1
23355,0
23356,1
23357,0
23358,1
23359,1
23360,1
23361,1
23362,0
23363,1
23364,1
23365,1
23366,0
23367,1
23368,1
23369,0
23370,0
23371,1
23372,0
23373,1
23374,1
23375,1
23376,1
23377,1
23378,1
23379,0
23380,1
23381,1
23382,0
23383,0
23384,1
23385,0
23386,1
23387,1
23388,1
23389,1
23390,1
23391,1
23392,1
23393,0
23394,1
23395,0
23396,1
23397,1
23398,1
23399,0
23400,0
23401,1
23402,1
23403,1
23404,0
23405,0
23406,1
23407,0
23408,1
23409,0
23410,0
23411,0
23412,1
23413,1
23414,0
23415,1
23416,1
23417,0
23418,0
23419,1
23420,1
23421,1
23422,0
23423,1
23424,1
23425,0
23426,1
23427,1
23428,0
23429,1
23430,1
23431,1
23432,1
23433,0
23434,0
23435,0
23436,0
23437,0
23438,0
23439,1
23440,1
23441,1
23442,1
23443,1
23444,0
23445,1
23446,0
23447,0
23448,1
23449,0
23450,0
23451,1
23452,1
23453,1
23454,1
23455,0
23456,0
23457,0
23458,0
23459,1
23460,1
23461,1
23462,0
23463,0
23464,1
23465,1
23466,1
23467,0
23468,1
23469,0
23470,1
23471,1
23472,1
23473,1
23474,1
23475,1
23476,0
23477,1
23478,0
23479,1
23480,1
23481,1
23482,1
23483,0
23484,1
23485,1
23486,0
23487,0
23488,1
23489,0
23490,0
23491,1
23492,0
23493,0
23494,0
23495,0
23496,1
23497,1
23498,1
23499,0
23500,0
23501,1
23502,0
23503,0
23504,1
23505,1
23506,1
23507,1
23508,1
23509,0
23510,0
23511,1
23512,1
23513,0
23514,1
23515,0
23516,0
23517,0
23518,0
23519,1
23520,1
23521,0
23522,0
23523,1
23524,0
23525,0
23526,1
23527,0
23528,1
23529,0
23530,0
23531,0
23532,0
23533,0
23534,0
23535,0
23536,1
23537,0
23538,0
23539,0
23540,1
23541,0
23542,1
23543,0
23544,0
23545,1
23546,0
23547,0
23548,0
23549,0
23550,0
23551,0
23552,1
23553,0
23554,0
23555,1
23556,1
23557,1
23558,1
23559,1
23560,1
23561,1
23562,0
23563,0
23564,1
23565,1
23566,1
23567,1
23568,1
23569,0
23570,0
23571,1
23572,1
23573,1
23574,1
23575,0
23576,0
23577,1
23578,0
23579,0
23580,1
23581,1
23582,1
23583,1
23584,1
23585,1
23586,0
23587,0
23588,1
23589,0
23590,1
23591,1
23592,1
23593,1
23594,0
23595,0
23596,1
23597,0
23598,1
23599,0
23600,0
23601,1
23602,0
23603,0
23604,0
23605,1
23606,0
23607,1
23608,0
23609,0
23610,0
23611,1
23612,0
23613,1
23614,0
23615,0
23616,0
23617,0
23618,0
23619,0
23620,0
23621,1
23622,1
23623,1
23624,1
23625,1
23626,0
23627,1
23628,1
23629,1
23630,1
23631,1
23632,0
23633,1
23634,1
23635,0
23636,1
23637,1
23638,1
23639,1
23640,0
23641,1
23642,1
23643,0
23644,1
23645,1
23646,1
23647,1
23648,1
23649,1
23650,1
23651,0
23652,0
23653,0
23654,1
23655,0
23656,0
23657,0
23658,1
23659,0
23660,1
23661,1
23662,0
23663,1
23664,1
23665,0
23666,1
23667,1
23668,1
23669,1
23670,1
23671,1
23672,1
23673,1
23674,1
23675,1
23676,1
23677,1
23678,0
23679,1
23680,1
23681,1
23682,1
23683,1
23684,1
23685,1
23686,1
23687,1
23688,1
23689,1
23690,1
23691,1
23692,1
23693,1
23694,1
23695,1
23696,1
23697,1
23698,1
23699,0
23700,1
23701,1
23702,0
23703,0
23704,1
23705,1
23706,1
23707,0
23708,0
23709,1
23710,1
23711,1
23712,1
23713,1
23714,1
23715,0
23716,1
23717,1
23718,0
23719,1
23720,1
23721,0
23722,1
23723,1
23724,1
23725,1
23726,1
23727,1
23728,0
23729,0
23730,0
23731,1
23732,1
23733,0
23734,0
23735,1
23736,1
23737,1
23738,1
23739,1
23740,1
23741,1
23742,0
23743,1
23744,1
23745,1
23746,1
23747,1
23748,1
23749,0
23750,0
23751,0
23752,1
23753,1
23754,0
23755,1
23756,0
23757,0
23758,0
23759,0
23760,1
23761,1
23762,0
23763,0
23764,0
23765,1
23766,0
23767,0
23768,1
23769,1
23770,0
23771,0
23772,1
23773,1
23774,0
23775,0
23776,0
23777,0
23778,0
23779,0
23780,1
23781,1
23782,1
23783,0
23784,1
23785,0
23786,0
23787,0
23788,0
23789,0
23790,1
23791,0
23792,0
23793,1
23794,1
23795,0
23796,1
23797,1
23798,0
23799,1
23800,0
23801,1
23802,1
23803,1
23804,1
23805,1
23806,0
23807,0
23808,0
23809,0
23810,0
23811,1
23812,0
23813,1
23814,0
23815,0
23816,0
23817,0
23818,0
23819,0
23820,1
23821,0
23822,1
23823,1
23824,0
23825,1
23826,1
23827,1
23828,1
23829,1
23830,1
23831,0
23832,0
23833,0
23834,0
23835,1
23836,0
23837,0
23838,1
23839,0
23840,0
23841,0
23842,0
23843,0
23844,0
23845,0
23846,0
23847,0
23848,0
23849,1
23850,0
23851,0
23852,1
23853,1
23854,0
23855,0
23856,0
23857,0
23858,0
23859,0
23860,0
23861,0
23862,0
23863,0
23864,0
23865,0
23866,1
23867,1
23868,1
23869,0
23870,1
23871,0
23872,0
23873,1
23874,1
23875,0
23876,0
23877,1
23878,1
23879,1
23880,0
23881,1
23882,1
23883,1
23884,1
23885,1
23886,0
23887,1
23888,0
23889,0
23890,1
23891,0
23892,0
23893,0
23894,1
23895,1
23896,1
23897,1
23898,1
23899,1
23900,1
23901,1
23902,1
23903,1
23904,1
23905,0
23906,1
23907,0
23908,1
23909,1
23910,0
23911,1
23912,0
23913,0
23914,0
23915,0
23916,0
23917,0
23918,1
23919,0
23920,1
23921,1
23922,0
23923,0
23924,1
23925,1
23926,1
23927,0
23928,0
23929,1
23930,0
23931,1
23932,1
23933,1
23934,0
23935,1
23936,0
23937,1
23938,1
23939,0
23940,1
23941,0
23942,0
23943,1
23944,0
23945,0
23946,0
23947,1
23948,0
23949,0
23950,1
23951,1
23952,1
23953,1
23954,1
23955,1
23956,0
23957,1
23958,1
23959,1
23960,1
23961,1
23962,1
23963,1
23964,1
23965,1
23966,1
23967,1
23968,0
23969,0
23970,1
23971,1
23972,1
23973,0
23974,1
23975,1
23976,1
23977,0
23978,0
23979,0
23980,1
23981,1
23982,1
23983,1
23984,1
23985,1
23986,1
23987,1
23988,1
23989,1
23990,1
23991,1
23992,1
23993,1
23994,0
23995,1
23996,1
23997,0
23998,1
23999,1
24000,0
24001,1
24002,1
24003,0
24004,1
24005,1
24006,1
24007,1
24008,0
24009,1
24010,0
24011,1
24012,1
24013,1
24014,1
24015,1
24016,1
24017,1
24018,0
24019,0
24020,1
24021,0
24022,1
24023,1
24024,1
24025,1
24026,0
24027,1
24028,1
24029,1
24030,0
24031,1
24032,1
24033,1
24034,1
24035,0
24036,1
24037,1
24038,1
24039,0
24040,1
24041,1
24042,1
24043,1
24044,1
24045,0
24046,0
24047,1
24048,0
24049,1
24050,1
24051,0
24052,1
24053,0
24054,0
24055,0
24056,0
24057,1
24058,0
24059,1
24060,0
24061,1
24062,1
24063,1
24064,1
24065,1
24066,0
24067,0
24068,1
24069,1
24070,0
24071,1
24072,1
24073,0
24074,1
24075,1
24076,1
24077,0
24078,1
24079,0
24080,0
24081,0
24082,1
24083,0
24084,1
24085,1
24086,1
24087,0
24088,0
24089,0
24090,1
24091,1
24092,1
24093,0
24094,1
24095,1
24096,1
24097,1
24098,0
24099,1
24100,0
24101,0
24102,1
24103,1
24104,1
24105,0
24106,0
24107,1
24108,1
24109,0
24110,0
24111,1
24112,1
24113,1
24114,1
24115,1
24116,0
24117,0
24118,0
24119,1
24120,1
24121,1
24122,1
24123,1
24124,1
24125,1
24126,1
24127,1
24128,1
24129,0
24130,1
24131,1
24132,1
24133,0
24134,1
24135,1
24136,0
24137,1
24138,1
24139,0
24140,1
24141,1
24142,1
24143,0
24144,0
24145,0
24146,0
24147,1
24148,1
24149,1
24150,1
24151,1
24152,0
24153,1
24154,0
24155,1
24156,1
24157,0
24158,0
24159,0
24160,0
24161,0
24162,0
24163,0
24164,0
24165,0
24166,0
24167,0
24168,0
24169,0
24170,0
24171,0
24172,0
24173,0
24174,0
24175,1
24176,0
24177,1
24178,1
24179,1
24180,0
24181,1
24182,1
24183,1
24184,1
24185,1
24186,1
24187,1
24188,1
24189,1
24190,1
24191,1
24192,1
24193,0
24194,1
24195,1
24196,0
24197,0
24198,0
24199,1
24200,1
24201,0
24202,0
24203,0
24204,1
24205,1
24206,0
24207,0
24208,1
24209,1
24210,1
24211,1
24212,1
24213,0
24214,1
24215,1
24216,1
24217,0
24218,0
24219,1
24220,0
24221,1
24222,0
24223,0
24224,1
24225,0
24226,1
24227,1
24228,1
24229,1
24230,0
24231,0
24232,1
24233,0
24234,0
24235,0
24236,0
24237,0
24238,0
24239,0
24240,1
24241,0
24242,1
24243,1
24244,1
24245,0
24246,0
24247,0
24248,0
24249,1
24250,1
24251,0
24252,1
24253,0
24254,0
24255,0
24256,0
24257,0
24258,0
24259,1
24260,0
24261,1
24262,1
24263,1
24264,1
24265,1
24266,1
24267,0
24268,1
24269,1
24270,1
24271,1
24272,1
24273,0
24274,0
24275,0
24276,0
24277,0
24278,0
24279,0
24280,0
24281,0
24282,1
24283,0
24284,1
24285,1
24286,0
24287,0
24288,1
24289,0
24290,0
24291,0
24292,0
24293,0
24294,1
24295,1
24296,1
24297,1
24298,0
24299,0
24300,0
24301,1
24302,0
24303,0
24304,0
24305,0
24306,0
24307,0
24308,0
24309,0
24310,0
24311,0
24312,0
24313,0
24314,0
24315,0
24316,0
24317,0
24318,0
24319,1
24320,1
24321,1
24322,1
24323,0
24324,1
24325,1
24326,1
24327,0
24328,1
24329,1
24330,1
24331,0
24332,0
24333,1
24334,1
24335,0
24336,1
24337,0
24338,1
24339,1
24340,0
24341,1
24342,1
24343,1
24344,1
24345,0
24346,1
24347,1
24348,1
24349,1
24350,0
24351,1
24352,0
24353,1
24354,1
24355,0
24356,1
24357,1
24358,0
24359,1
24360,0
24361,1
24362,1
24363,1
24364,1
24365,1
24366,1
24367,0
24368,1
24369,0
24370,1
24371,1
24372,1
24373,0
24374,0
24375,1
24376,0
24377,1
24378,1
24379,1
24380,0
24381,0
24382,1
24383,1
24384,1
24385,1
24386,1
24387,1
24388,0
24389,1
24390,0
24391,1
24392,1
24393,0
24394,1
24395,1
24396,1
24397,1
24398,1
24399,1
24400,1
24401,0
24402,0
24403,1
24404,0
24405,0
24406,1
24407,1
24408,0
24409,0
24410,1
24411,1
24412,1
24413,1
24414,0
24415,0
24416,1
24417,0
24418,1
24419,0
24420,1
24421,1
24422,1
24423,1
24424,1
24425,1
24426,1
24427,1
24428,1
24429,0
24430,1
24431,1
24432,1
24433,1
24434,1
24435,1
24436,0
24437,0
24438,1
24439,0
24440,0
24441,1
24442,0
24443,0
24444,0
24445,0
24446,0
24447,1
24448,0
24449,0
24450,0
24451,0
24452,0
24453,0
24454,1
24455,1
24456,1
24457,1
24458,0
24459,1
24460,0
24461,1
24462,0
24463,1
24464,1
24465,1
24466,1
24467,1
24468,1
24469,1
24470,0
24471,1
24472,1
24473,1
24474,1
24475,1
24476,1
24477,1
24478,1
24479,0
24480,1
24481,1
24482,0
24483,1
24484,0
24485,0
24486,0
24487,1
24488,1
24489,1
24490,0
24491,0
24492,0
24493,1
24494,0
24495,1
24496,1
24497,1
24498,1
24499,0
24500,1
24501,0
24502,1
24503,1
24504,1
24505,1
24506,1
24507,0
24508,1
24509,1
24510,0
24511,1
24512,1
24513,0
24514,0
24515,1
24516,0
24517,1
24518,0
24519,1
24520,1
24521,1
24522,0
24523,1
24524,1
24525,1
24526,0
24527,0
24528,0
24529,1
24530,0
24531,0
24532,0
24533,1
24534,0
24535,0
24536,1
24537,1
24538,1
24539,1
24540,0
24541,1
24542,1
24543,1
24544,1
24545,0
24546,0
24547,1
24548,0
24549,0
24550,0
24551,0
24552,1
24553,0
24554,1
24555,0
24556,1
24557,0
24558,1
24559,1
24560,1
24561,1
24562,1
24563,1
24564,1
24565,0
24566,1
24567,1
24568,1
24569,1
24570,0
24571,1
24572,0
24573,1
24574,0
24575,1
24576,1
24577,1
24578,0
24579,1
24580,1
24581,1
24582,1
24583,0
24584,0
24585,1
24586,0
24587,0
24588,1
24589,0
24590,1
24591,0
24592,1
24593,0
24594,0
24595,0
24596,0
24597,0
24598,1
24599,1
24600,0
24601,0
24602,0
24603,0
24604,1
24605,0
24606,1
24607,0
24608,0
24609,1
24610,0
24611,1
24612,0
24613,1
24614,0
24615,1
24616,1
24617,1
24618,1
24619,0
24620,1
24621,0
24622,0
24623,0
24624,0
24625,0
24626,0
24627,0
24628,0
24629,0
24630,1
24631,0
24632,1
24633,1
24634,1
24635,0
24636,1
24637,1
24638,0
24639,0
24640,0
24641,1
24642,1
24643,1
24644,0
24645,0
24646,1
24647,0
24648,1
24649,1
24650,0
24651,0
24652,0
24653,1
24654,1
24655,1
24656,0
24657,0
24658,0
24659,1
24660,0
24661,1
24662,1
24663,0
24664,0
24665,1
24666,1
24667,0
24668,1
24669,1
24670,1
24671,0
24672,1
24673,1
24674,1
24675,0
24676,0
24677,1
24678,0
24679,1
24680,1
24681,1
24682,1
24683,1
24684,1
24685,1
24686,1
24687,1
24688,1
24689,1
24690,1
24691,1
24692,0
24693,1
24694,1
24695,1
24696,0
24697,1
24698,1
24699,1
24700,1
24701,1
24702,1
24703,0
24704,0
24705,1
24706,0
24707,1
24708,1
24709,1
24710,1
24711,1
24712,1
24713,1
24714,0
24715,0
24716,1
24717,1
24718,1
24719,1
24720,0
24721,1
24722,0
24723,1
24724,1
24725,1
24726,0
24727,0
24728,0
24729,1
24730,1
24731,1
24732,0
24733,0
24734,1
24735,0
24736,0
24737,1
24738,1
24739,0
24740,0
24741,1
24742,0
24743,0
24744,1
24745,0
24746,1
24747,1
24748,0
24749,1
24750,0
24751,0
24752,0
24753,0
24754,0
24755,1
24756,0
24757,0
24758,1
24759,0
24760,1
24761,1
24762,1
24763,1
24764,1
24765,1
24766,1
24767,1
24768,0
24769,0
24770,0
24771,1
24772,1
24773,1
24774,1
24775,0
24776,1
24777,0
24778,1
24779,0
24780,1
24781,1
24782,1
24783,1
24784,0
24785,0
24786,1
24787,1
24788,0
24789,0
24790,0
24791,0
24792,1
24793,0
24794,0
24795,0
24796,1
24797,0
24798,1
24799,1
24800,1
24801,1
24802,0
24803,0
24804,1
24805,1
24806,0
24807,1
24808,1
24809,1
24810,1
24811,1
24812,0
24813,0
24814,1
24815,1
24816,0
24817,1
24818,1
24819,1
24820,1
24821,1
24822,0
24823,1
24824,1
24825,1
24826,1
24827,0
24828,1
24829,0
24830,0
24831,1
24832,1
24833,1
24834,1
24835,1
24836,1
24837,1
24838,1
24839,0
24840,0
24841,1
24842,1
24843,1
24844,1
24845,1
24846,1
24847,1
24848,1
